Date	Clock	Pressure	Temperature	dP	Std.OilFlowrate	WaterFlowrate	Std.GasFlowrate	Act.GasFlowrate	GOR(std)	Act.OilFlowrate	Act.Watercut	Std.Watercut	Act.GVF	Std.GVF	OilDensity	WaterDensity	GasDensity	Density	Permittivity	Conductivity	Act.OilMassRate	Act.WaterMassRate	Act.GasMassRate	Std.OilMassRate	Std.WaterMassRate	Std.GasMassRate	Std.AccumOilVol	AccumWaterVol	Std.AccumGasVol	Std.AccumGasVol	
2016-09-07	00:30:00	251.976258	138.609657	1875.718726	2432.104324	1096.330150	1.155882	0.058476	475.748969	2683.789854	29.015697	31.084734	73.373823	98.315182	900.847000	1107.311960	16.148643	249.121069	2.049051	0.000000	16015.925530	8041.995976	1114.153952	14513.953723	8153.971375	1379.950024	4223.625618	1612.483859	2.207465	2.207465	
2016-09-07	00:31:00	251.965709	138.608485	1873.418469	2400.594202	1062.993712	1.131218	0.057154	471.135277	2649.011591	28.632212	30.726877	73.276451	98.313087	900.847000	1107.310030	16.147808	254.251708	2.045925	0.000000	15845.394852	7831.730272	1094.710876	14359.440112	7940.792210	1357.172932	4225.330362	1613.238370	2.208267	2.208267	
2016-09-07	00:32:00	251.869010	138.612156	1876.570351	2425.194337	1084.607413	1.148172	0.058081	473.514818	2676.115975	28.842304	30.903644	73.328620	98.309766	900.847000	1107.309352	16.140142	260.962704	2.055489	0.000000	15970.130489	7955.986388	1106.049444	14472.717318	8066.783352	1370.744937	4226.456728	1613.748732	2.208813	2.208813	
2016-09-07	00:33:00	251.742858	138.638080	1880.697866	2378.859325	1071.347084	1.153778	0.058613	485.004450	2624.956638	28.970683	31.036181	73.839757	98.348052	900.847000	1107.303353	16.134218	251.197039	2.045968	0.000000	15664.829337	7858.674318	1115.766282	14196.206061	7968.159464	1377.438424	4228.140616	1614.511625	2.209632	2.209632	
2016-09-07	00:34:00	251.790827	138.648272	1880.818506	2454.996448	1029.036336	1.112229	0.055872	453.089028	2708.972880	27.525640	29.530976	72.687785	98.271283	900.847000	1107.300511	16.134408	269.787180	2.055467	0.000000	16166.209085	7548.291685	1063.613063	14650.565963	7653.472664	1327.834781	4229.878649	1615.263565	2.210435	2.210435	
2016-09-07	00:35:00	251.839608	138.637505	1877.523506	2351.111828	1081.929066	1.121869	0.059252	477.124188	2619.878316	29.226032	30.390640	74.030337	98.336654	900.847000	1107.302303	16.138421	252.024281	2.046952	0.000000	15482.255866	7533.749343	1082.084860	14030.618640	7638.715563	1339.343530	4231.551389	1615.955735	2.211252	2.211252	
2016-09-07	00:36:00	251.846210	138.644846	1879.110108	2380.396917	1072.823637	1.179353	0.058365	495.220365	2633.345672	28.940998	30.616454	73.708339	98.355471	900.847000	1107.299137	16.136489	254.627012	2.046264	0.000000	15709.273793	7732.610563	1118.693545	14236.401244	7840.369298	1381.097049	4233.226099	1616.706159	2.212059	2.212059	
2016-09-07	00:37:00	251.871587	138.641591	1875.647642	2328.239463	1098.426942	1.162003	0.060363	499.017519	2574.001149	29.904967	31.659048	74.529937	98.354716	900.847000	1107.300710	16.138947	261.820419	2.051376	0.000000	15506.884905	7916.755715	1116.495208	14052.915927	8027.068826	1376.332614	4234.732138	1617.473234	2.212811	2.212811	
2016-09-07	00:38:00	251.738312	138.658329	1877.795207	2328.102372	1135.616685	1.189808	0.061502	511.271871	2595.063943	30.438983	32.547195	74.580555	98.391060	900.847000	1107.295750	16.132480	257.781400	2.060090	0.000000	15330.530090	8237.720612	1159.864629	13893.306200	8352.540959	1420.452917	4236.931574	1618.519451	2.213923	2.213923	
2016-09-07	00:39:00	251.637616	138.688026	1881.711779	2396.044897	1116.808743	1.182723	0.060282	493.638880	2643.877929	29.693956	31.788273	74.047628	98.346897	900.847000	1107.289110	16.125518	264.408183	2.049431	0.000000	15777.745028	8192.044575	1146.916619	14298.763588	8306.281210	1411.994098	4238.613929	1619.297597	2.214750	2.214750	
2016-09-07	00:40:00	251.677590	138.664532	1878.838115	2454.680828	1062.813793	1.134132	0.057186	462.120479	2708.590637	28.183160	30.217198	72.974617	98.285108	900.847000	1107.292885	16.127784	256.059160	2.054875	0.000000	16163.927987	7796.006140	1088.170723	14648.682455	7904.692985	1353.983488	4240.334536	1620.034433	2.215538	2.215538	
2016-09-07	00:41:00	251.763804	138.672704	1882.055654	2398.668170	1050.614864	1.132551	0.057292	472.027911	2646.813668	28.403705	30.446633	73.387689	98.323051	900.847000	1107.292453	16.132842	253.136833	2.051640	0.000000	15795.264496	7706.520004	1090.534801	14314.418372	7813.963273	1352.096198	4241.449041	1620.532479	2.216070	2.216070	
2016-09-07	00:42:00	251.788310	138.668315	1879.994680	2422.345658	1059.611029	1.140100	0.057639	470.484494	2672.947599	28.381298	30.423839	73.330244	98.313806	900.847000	1107.294169	16.134354	249.563606	2.052306	0.000000	15951.222719	7772.522638	1097.232511	14455.717394	7880.872382	1361.108789	4243.139171	1621.261005	2.216861	2.216861	
2016-09-07	00:43:00	251.897536	138.674976	1876.381248	2413.729195	1093.900852	1.148529	0.058627	476.093671	2661.249417	29.142786	30.985178	73.433362	98.319252	900.847000	1107.293251	16.141025	263.506227	2.041617	0.000000	15894.713276	7945.374285	1107.292627	14404.297334	8056.140474	1371.171137	4244.822774	1622.014956	2.217665	2.217665	
2016-09-07	00:44:00	251.805222	138.666669	1877.543899	2394.224043	1096.783478	1.140073	0.058445	476.994807	2684.399330	28.995585	30.763637	73.406388	98.326372	900.847000	1107.293852	16.136630	255.517346	2.058029	0.000000	15766.119579	7802.464855	1099.278194	14287.897365	7911.234103	1361.076578	4246.518166	1622.710061	2.218466	2.218466	
2016-09-07	00:45:00	251.841037	138.697001	1879.126741	2415.345910	1083.159102	1.165852	0.059371	482.599185	2645.050139	29.052650	31.256936	73.933374	98.347789	900.847000	1107.285557	16.135961	261.489445	2.060184	0.000000	15912.314477	8060.313637	1136.817626	14420.379060	8172.738492	1402.857228	4248.195178	1623.469686	2.219286	2.219286	
2016-09-07	00:46:00	251.818344	138.711478	1879.129720	2413.770058	1069.314568	1.144342	0.057914	474.069301	2663.502680	28.639690	30.692449	73.397664	98.331662	900.847000	1107.281621	16.135500	265.380586	2.052135	0.000000	15977.112221	8026.733358	1124.792141	14479.108393	8138.719153	1390.810473	4249.747271	1624.226116	2.220028	2.220028	
2016-09-07	00:47:00	251.782150	138.697598	1881.914499	2387.424035	1049.146455	1.140865	0.057816	477.949410	2634.424204	28.479543	30.525741	73.638682	98.328418	900.847000	1107.285752	16.134824	248.148960	2.058106	0.000000	15951.347337	7885.660050	1114.399481	14455.787273	7995.648358	1379.418176	4251.439041	1624.985794	2.220843	2.220843	
2016-09-07	00:48:00	251.700461	138.683280	1880.682521	2427.783950	1078.121155	1.151327	0.058295	474.624699	2678.923974	28.696888	30.751150	73.401177	98.311949	900.847000	1107.289921	16.129280	266.139154	2.047917	0.000000	15986.887653	7908.269406	1109.408026	14488.171232	8018.541716	1374.511601	4253.714182	1625.998557	2.221925	2.221925	
2016-09-07	00:49:00	251.682007	138.671604	1880.664741	2408.654582	1075.848851	1.153849	0.058521	478.860702	2657.809452	28.804987	30.864782	73.623546	98.332558	900.847000	1107.291261	16.128705	261.276158	2.052951	0.000000	15860.883519	7891.611023	1113.649857	14374.013806	8001.641422	1377.523113	4255.420514	1626.771766	2.222753	2.222753	
2016-09-07	00:50:00	251.727980	138.674551	1881.035920	2405.583244	1119.437540	1.182236	0.060199	491.692769	2654.426134	29.670212	31.763660	73.958475	98.352958	900.847000	1107.293035	16.129897	257.174734	2.059026	0.000000	15840.693049	8211.356715	1145.656472	14355.685129	8325.832925	1411.411988	4256.542246	1627.278691	2.223292	2.223292	
2016-09-07	00:51:00	251.713488	138.690883	1886.538383	2421.366555	1107.591039	1.175742	0.059755	485.792450	2671.846647	29.309328	31.388530	73.781043	98.341783	900.847000	1107.287811	16.130099	263.959674	2.050826	0.000000	15944.652624	8124.422170	1137.216977	14449.874444	8237.724406	1403.659376	4258.215397	1628.044993	2.224105	2.224105	
2016-09-07	00:52:00	251.797771	138.689011	1881.451261	2450.441237	1081.221144	1.134527	0.057150	462.854393	2716.469129	28.471353	30.596635	72.828168	98.281840	900.847000	1107.286931	16.133630	260.900914	2.048118	0.000000	16136.232663	7927.676066	1088.914503	14623.382046	8038.241676	1354.455711	4259.944095	1628.742002	2.224906	2.224906	
2016-09-07	00:53:00	251.694161	138.663470	1878.756704	2389.255525	1087.553160	1.141877	0.059161	477.788684	2651.694485	29.078981	30.700596	73.802415	98.332839	900.847000	1107.293927	16.130896	254.102301	2.040769	0.000000	15733.206614	7765.267623	1101.677162	14258.246976	7873.518140	1363.230192	4261.628790	1629.499813	2.225717	2.225717	
2016-09-07	00:54:00	251.676659	138.662518	1876.354254	2373.433415	1127.958656	1.178605	0.061300	496.596149	2620.759548	30.087292	31.634187	74.445249	98.361128	900.847000	1107.295762	16.127030	246.170060	2.054517	0.000000	15477.409158	7793.411739	1113.914832	14026.552778	7902.041471	1373.207550	4263.307857	1630.279327	2.226549	2.226549	
