Date	Clock	Pressure	Temperature	dP	Std.OilFlowrate	WaterFlowrate	Std.GasFlowrate	Act.GasFlowrate	GOR(std)	Act.OilFlowrate	Act.Watercut	Std.Watercut	Act.GVF	Std.GVF	OilDensity	WaterDensity	GasDensity	Density	Permittivity	Conductivity	Act.OilMassRate	Act.WaterMassRate	Act.GasMassRate	Std.OilMassRate	Std.WaterMassRate	Std.GasMassRate	Std.AccumOilVol	AccumWaterVol	Std.AccumGasVol	Act.AccumOilVol	Act.AccumGasVol	
2016-09-09	00:52:00	251.246357	140.937518	676.822178	2660.261167	1158.485954	1.297895	0.066391	488.066666	2935.259048	28.302742	30.340171	74.269413	98.420449	900.847000	1106.644547	16.041208	250.517692	2.074768	0.040479	17369.926548	8703.114892	1303.938865	15742.501933	8829.619513	1598.453312	285.884516	129.367797	0.141842	318.826370	0.007169	
2016-09-09	00:53:00	251.471817	140.951597	677.190949	2727.254477	1209.569669	1.319534	0.067516	484.005361	2982.576263	28.846453	30.714865	74.136375	98.346939	900.847000	1106.641244	16.054803	259.124091	2.077246	0.040479	17958.351162	8865.240438	1275.610366	16275.307301	8994.132271	1575.326053	287.780459	130.214629	0.142766	320.918363	0.007216	
2016-09-09	00:54:00	251.314337	140.962086	678.456366	2657.184927	1236.261129	1.331659	0.068377	500.937276	2931.902042	29.642552	31.733790	74.488726	98.376161	900.847000	1106.639248	16.043276	247.154962	2.079070	0.040479	17314.354171	8729.829534	1261.188019	15692.052249	8856.763508	1552.208901	289.648772	131.065803	0.143691	322.979837	0.007263	
2016-09-09	00:55:00	251.501860	140.977737	678.239766	2667.183992	1179.057983	1.308650	0.066931	490.688154	2943.005458	28.573604	30.620776	74.261673	98.373627	900.847000	1106.633892	16.055010	251.485461	2.063430	0.040479	17562.834206	8643.539875	1267.865843	15916.827515	8769.260831	1562.332024	291.529018	131.911789	0.144619	325.054519	0.007311	
2016-09-09	00:56:00	251.103695	140.947429	678.510139	2680.786832	1189.669162	1.346484	0.067190	502.306228	2982.289285	28.520917	31.295718	74.667536	98.398170	900.847000	1106.642368	16.034900	243.635629	2.072716	0.040479	17651.605803	8953.085383	1309.271466	15998.004539	9083.238265	1607.500141	293.423940	132.663636	0.145537	326.970335	0.007353	
2016-09-09	00:57:00	251.059175	140.970198	678.111336	2683.430486	1206.528855	1.302671	0.067387	485.347149	2948.021609	29.042353	30.788607	74.285525	98.356309	900.847000	1106.637554	16.029084	253.650076	2.079383	0.040479	17668.806044	8751.133398	1260.031160	16013.780951	8878.389978	1555.193872	295.291636	133.513056	0.146461	329.030323	0.007401	
2016-09-09	00:58:00	251.146500	140.971908	678.352463	2711.702406	1138.850198	1.335747	0.065677	492.376544	2930.733344	27.986071	30.723044	74.178074	98.380922	900.847000	1106.637559	16.037498	257.841285	2.072088	0.040479	17855.290280	8817.197161	1294.953294	16182.497944	8945.414254	1594.681588	297.164808	134.345963	0.147385	331.104535	0.007449	
2016-09-09	00:59:00	251.197623	140.992113	679.120316	2660.405392	1225.294248	1.345671	0.069381	505.851833	2927.674590	29.496707	31.677192	74.830722	98.398038	900.847000	1106.633281	16.036301	253.256726	2.070970	0.040479	17394.379285	8993.687422	1299.489459	15764.799910	9124.506653	1593.993881	298.887643	135.189904	0.148237	333.173758	0.007496	
2016-09-09	01:00:00	251.296060	140.984071	678.620659	2644.752787	1182.306038	1.328905	0.068262	502.326712	2918.187037	28.794401	30.850367	74.754936	98.385865	900.847000	1106.634114	16.045075	248.790868	2.065203	0.040479	17621.089985	8912.707245	1311.563071	15969.970445	9042.341920	1609.602750	300.748529	136.042092	0.149179	335.227039	0.007545	
2016-09-09	01:01:00	251.279019	140.984240	678.335753	2648.163916	1259.086427	1.374819	0.070982	519.173092	2921.928344	30.117063	32.226995	75.141305	98.411838	900.847000	1106.632928	16.041876	250.681822	2.075037	0.040479	17485.714897	9173.855317	1326.175391	15847.434379	9307.298839	1623.550690	302.602506	136.885749	0.150109	337.272672	0.007592	
2016-09-09	01:02:00	251.410349	140.974970	677.340706	2702.450901	1108.349664	1.246522	0.063139	461.269315	2981.889770	27.093006	29.079149	73.314183	98.310138	900.847000	1106.633471	16.049876	256.076254	2.067384	0.040479	17834.627527	8373.739834	1208.207904	16163.328113	8495.540175	1501.965630	304.482530	137.692757	0.151003	339.347091	0.007638	
2016-09-09	01:03:00	251.285244	140.982773	678.602973	2688.236630	1196.808251	1.288813	0.065725	479.399374	2966.161094	28.745218	30.801036	73.760552	98.356288	900.847000	1106.633387	16.043277	251.877638	2.081969	0.040479	17591.297321	8865.266098	1263.993403	15943.027088	8994.216464	1558.519866	306.365164	138.532659	0.151912	341.424365	0.007684	
2016-09-09	01:04:00	251.238944	140.969459	679.837526	2618.089100	1237.841080	1.346879	0.069441	514.533529	2888.748165	29.987987	32.091831	74.955346	98.416167	900.847000	1106.635972	16.041641	247.481550	2.075098	0.040479	17239.045532	9074.488511	1314.333373	15623.846253	9206.460972	1607.971148	308.196074	139.389330	0.152844	343.444561	0.007732	
2016-09-09	01:05:00	251.276400	140.983052	678.506770	2678.723531	1168.996417	1.300967	0.066493	485.493998	2955.648501	28.328905	30.367510	74.163388	98.366293	900.847000	1106.632331	16.040882	252.033316	2.061886	0.040479	17638.283497	8569.766967	1258.442949	15985.691474	8694.427790	1553.159630	310.076837	140.225808	0.153764	345.519752	0.007779	
2016-09-09	01:06:00	251.397153	140.993830	679.231309	2628.453195	1164.147896	1.296092	0.065712	492.946157	2885.485074	28.746411	30.987632	74.290082	98.364521	900.847000	1106.629078	16.048204	253.895860	2.069648	0.040479	17307.563209	8654.101805	1256.686056	15685.695576	8780.014766	1547.339442	311.932038	140.996106	0.154688	347.387608	0.007822	
2016-09-09	01:07:00	251.209989	140.971622	679.554277	2647.732022	1229.230910	1.346937	0.068992	508.658218	2924.748573	29.590399	31.906754	74.731627	98.404438	900.847000	1106.634291	16.037649	254.501262	2.071008	0.040479	17434.088194	9096.161724	1312.215211	15800.744914	9228.463069	1608.040754	313.782359	141.916278	0.155616	349.608364	0.007874	
2016-09-09	01:08:00	251.443517	140.983908	678.102081	2631.287900	1251.495439	1.303398	0.070416	495.242568	2962.111456	29.704193	30.727645	74.849157	98.390073	900.847000	1106.634313	16.053573	253.062323	2.065179	0.040479	17326.408065	8560.076544	1264.645032	15702.612109	8684.580014	1556.061482	315.659568	142.684842	0.156547	351.501310	0.007918	
2016-09-09	01:09:00	251.513691	140.973739	678.425319	2656.961878	1157.301324	1.286157	0.065639	484.006363	2931.728077	28.284970	30.874938	74.042502	98.370851	900.847000	1106.634754	16.054940	250.848835	2.057192	0.040479	17780.461016	8835.835490	1282.455033	16114.062994	8964.346512	1580.495023	317.358830	143.526359	0.157384	353.554679	0.007965	
2016-09-09	01:10:00	251.307319	140.949400	676.924313	2687.620595	1192.981314	1.320133	0.067574	491.227543	2965.485160	28.692721	30.746675	74.319368	98.396015	900.847000	1106.640861	16.043873	245.929779	2.067411	0.040479	17692.132837	9036.640275	1313.297699	16034.418644	9168.021964	1612.298945	319.237875	144.359374	0.158312	355.627998	0.008012	
